path,valence
../mel_spectrograms\spectrogram_2910.npy,3.0
../mel_spectrograms\spectrogram_2911.npy,2.5
../mel_spectrograms\spectrogram_2912.npy,3.25
../mel_spectrograms\spectrogram_2913.npy,3.25
../mel_spectrograms\spectrogram_2914.npy,3.0
../mel_spectrograms\spectrogram_2915.npy,2.25
../mel_spectrograms\spectrogram_2916.npy,3.5
../mel_spectrograms\spectrogram_2917.npy,2.75
../mel_spectrograms\spectrogram_2918.npy,4.25
../mel_spectrograms\spectrogram_2919.npy,2.75
../mel_spectrograms\spectrogram_2920.npy,3.75
../mel_spectrograms\spectrogram_2921.npy,3.5
../mel_spectrograms\spectrogram_2922.npy,4.0
../mel_spectrograms\spectrogram_2923.npy,2.5
../mel_spectrograms\spectrogram_2924.npy,3.5
../mel_spectrograms\spectrogram_2925.npy,3.5
../mel_spectrograms\spectrogram_2926.npy,3.75
../mel_spectrograms\spectrogram_2927.npy,1.25
../mel_spectrograms\spectrogram_2928.npy,4.0
../mel_spectrograms\spectrogram_2929.npy,2.5
../mel_spectrograms\spectrogram_2930.npy,3.5
../mel_spectrograms\spectrogram_2931.npy,1.0
../mel_spectrograms\spectrogram_2932.npy,1.25
../mel_spectrograms\spectrogram_2933.npy,1.5
../mel_spectrograms\spectrogram_2934.npy,3.0
../mel_spectrograms\spectrogram_2935.npy,3.5
../mel_spectrograms\spectrogram_2936.npy,3.75
../mel_spectrograms\spectrogram_2937.npy,3.25
../mel_spectrograms\spectrogram_2938.npy,3.5
../mel_spectrograms\spectrogram_2939.npy,4.0
../mel_spectrograms\spectrogram_2940.npy,4.5
../mel_spectrograms\spectrogram_2941.npy,3.75
../mel_spectrograms\spectrogram_2942.npy,2.75
../mel_spectrograms\spectrogram_2943.npy,2.25
../mel_spectrograms\spectrogram_2944.npy,3.25
../mel_spectrograms\spectrogram_2945.npy,1.0
../mel_spectrograms\spectrogram_2946.npy,4.0
../mel_spectrograms\spectrogram_2947.npy,2.5
../mel_spectrograms\spectrogram_2948.npy,3.75
../mel_spectrograms\spectrogram_2949.npy,3.5
../mel_spectrograms\spectrogram_2950.npy,3.0
../mel_spectrograms\spectrogram_2951.npy,3.25
../mel_spectrograms\spectrogram_2952.npy,3.0
../mel_spectrograms\spectrogram_2953.npy,3.75
../mel_spectrograms\spectrogram_2954.npy,2.75
../mel_spectrograms\spectrogram_2955.npy,3.0
../mel_spectrograms\spectrogram_2956.npy,3.5
../mel_spectrograms\spectrogram_2957.npy,2.25
../mel_spectrograms\spectrogram_2958.npy,1.5
../mel_spectrograms\spectrogram_2959.npy,3.5
../mel_spectrograms\spectrogram_2960.npy,2.25
../mel_spectrograms\spectrogram_2961.npy,3.5
../mel_spectrograms\spectrogram_2962.npy,1.5
../mel_spectrograms\spectrogram_2963.npy,2.5
../mel_spectrograms\spectrogram_2964.npy,1.5
../mel_spectrograms\spectrogram_2965.npy,2.75
../mel_spectrograms\spectrogram_2966.npy,3.0
../mel_spectrograms\spectrogram_2967.npy,3.25
../mel_spectrograms\spectrogram_2968.npy,3.75
../mel_spectrograms\spectrogram_2969.npy,2.0
../mel_spectrograms\spectrogram_2970.npy,3.5
../mel_spectrograms\spectrogram_2971.npy,4.0
../mel_spectrograms\spectrogram_2972.npy,4.0
../mel_spectrograms\spectrogram_2973.npy,4.75
../mel_spectrograms\spectrogram_2974.npy,2.25
../mel_spectrograms\spectrogram_2975.npy,3.5
../mel_spectrograms\spectrogram_2976.npy,4.25
../mel_spectrograms\spectrogram_2977.npy,3.75
../mel_spectrograms\spectrogram_2978.npy,2.0
../mel_spectrograms\spectrogram_2979.npy,3.5
../mel_spectrograms\spectrogram_2980.npy,4.0
../mel_spectrograms\spectrogram_2981.npy,2.5
../mel_spectrograms\spectrogram_2982.npy,3.5
../mel_spectrograms\spectrogram_2983.npy,3.25
../mel_spectrograms\spectrogram_2984.npy,3.25
../mel_spectrograms\spectrogram_2985.npy,3.5
../mel_spectrograms\spectrogram_2986.npy,3.5
../mel_spectrograms\spectrogram_2987.npy,4.25
../mel_spectrograms\spectrogram_2988.npy,3.75
../mel_spectrograms\spectrogram_2989.npy,1.75
../mel_spectrograms\spectrogram_2990.npy,4.0
../mel_spectrograms\spectrogram_2991.npy,1.0
../mel_spectrograms\spectrogram_2992.npy,3.75
../mel_spectrograms\spectrogram_2993.npy,1.25
../mel_spectrograms\spectrogram_2994.npy,2.5
../mel_spectrograms\spectrogram_2995.npy,4.25
../mel_spectrograms\spectrogram_2996.npy,4.0
../mel_spectrograms\spectrogram_2997.npy,2.75
../mel_spectrograms\spectrogram_2998.npy,1.5
../mel_spectrograms\spectrogram_2999.npy,4.0
../mel_spectrograms\spectrogram_3000.npy,3.5
../mel_spectrograms\spectrogram_3001.npy,1.5
../mel_spectrograms\spectrogram_3002.npy,3.25
../mel_spectrograms\spectrogram_3003.npy,3.75
../mel_spectrograms\spectrogram_3004.npy,1.75
../mel_spectrograms\spectrogram_3005.npy,3.5
../mel_spectrograms\spectrogram_3006.npy,3.25
../mel_spectrograms\spectrogram_3007.npy,3.5
../mel_spectrograms\spectrogram_3008.npy,3.25
../mel_spectrograms\spectrogram_3009.npy,2.25
../mel_spectrograms\spectrogram_3010.npy,2.75
../mel_spectrograms\spectrogram_3011.npy,4.5
../mel_spectrograms\spectrogram_3012.npy,3.75
../mel_spectrograms\spectrogram_3013.npy,4.25
../mel_spectrograms\spectrogram_3014.npy,2.25
../mel_spectrograms\spectrogram_3015.npy,3.25
../mel_spectrograms\spectrogram_3016.npy,3.0
../mel_spectrograms\spectrogram_3017.npy,2.25
../mel_spectrograms\spectrogram_3018.npy,1.75
../mel_spectrograms\spectrogram_3019.npy,3.0
../mel_spectrograms\spectrogram_3020.npy,3.25
../mel_spectrograms\spectrogram_3021.npy,2.75
../mel_spectrograms\spectrogram_3022.npy,3.0
../mel_spectrograms\spectrogram_3023.npy,3.25
../mel_spectrograms\spectrogram_3024.npy,2.75
../mel_spectrograms\spectrogram_3025.npy,1.75
../mel_spectrograms\spectrogram_3026.npy,1.75
../mel_spectrograms\spectrogram_3027.npy,1.5
../mel_spectrograms\spectrogram_3028.npy,3.25
../mel_spectrograms\spectrogram_3029.npy,2.75
../mel_spectrograms\spectrogram_3030.npy,3.5
../mel_spectrograms\spectrogram_3031.npy,2.5
../mel_spectrograms\spectrogram_3032.npy,3.5
../mel_spectrograms\spectrogram_3033.npy,3.5
../mel_spectrograms\spectrogram_3034.npy,2.25
../mel_spectrograms\spectrogram_3035.npy,3.25
../mel_spectrograms\spectrogram_3036.npy,2.75
../mel_spectrograms\spectrogram_3037.npy,2.5
../mel_spectrograms\spectrogram_3038.npy,3.5
../mel_spectrograms\spectrogram_3039.npy,3.25
../mel_spectrograms\spectrogram_3040.npy,3.75
../mel_spectrograms\spectrogram_3041.npy,3.5
../mel_spectrograms\spectrogram_3042.npy,2.5
../mel_spectrograms\spectrogram_3043.npy,3.25
../mel_spectrograms\spectrogram_3044.npy,3.0
../mel_spectrograms\spectrogram_3045.npy,2.75
../mel_spectrograms\spectrogram_3046.npy,3.0
../mel_spectrograms\spectrogram_3047.npy,2.0
../mel_spectrograms\spectrogram_3048.npy,2.75
../mel_spectrograms\spectrogram_3049.npy,2.75
../mel_spectrograms\spectrogram_3050.npy,2.75
../mel_spectrograms\spectrogram_3051.npy,1.0
../mel_spectrograms\spectrogram_3052.npy,3.75
../mel_spectrograms\spectrogram_3053.npy,3.75
../mel_spectrograms\spectrogram_3054.npy,3.5
../mel_spectrograms\spectrogram_3055.npy,3.25
../mel_spectrograms\spectrogram_3056.npy,3.75
../mel_spectrograms\spectrogram_3057.npy,1.5
../mel_spectrograms\spectrogram_3058.npy,2.0
../mel_spectrograms\spectrogram_3059.npy,3.25
../mel_spectrograms\spectrogram_3060.npy,3.5
../mel_spectrograms\spectrogram_3061.npy,3.75
../mel_spectrograms\spectrogram_3062.npy,4.0
../mel_spectrograms\spectrogram_3063.npy,2.75
../mel_spectrograms\spectrogram_3064.npy,4.25
../mel_spectrograms\spectrogram_3065.npy,2.0
../mel_spectrograms\spectrogram_3066.npy,3.0
../mel_spectrograms\spectrogram_3067.npy,3.75
../mel_spectrograms\spectrogram_3068.npy,4.0
../mel_spectrograms\spectrogram_3069.npy,2.0
../mel_spectrograms\spectrogram_3070.npy,3.75
../mel_spectrograms\spectrogram_3071.npy,3.25
../mel_spectrograms\spectrogram_3072.npy,3.5
../mel_spectrograms\spectrogram_3073.npy,2.75
../mel_spectrograms\spectrogram_3074.npy,4.75
../mel_spectrograms\spectrogram_3075.npy,1.5
../mel_spectrograms\spectrogram_3076.npy,1.5
../mel_spectrograms\spectrogram_3077.npy,1.0
../mel_spectrograms\spectrogram_3078.npy,3.25
../mel_spectrograms\spectrogram_3079.npy,2.0
../mel_spectrograms\spectrogram_3080.npy,2.5
../mel_spectrograms\spectrogram_3081.npy,3.75
../mel_spectrograms\spectrogram_3082.npy,3.0
../mel_spectrograms\spectrogram_3083.npy,2.75
../mel_spectrograms\spectrogram_3084.npy,3.0
../mel_spectrograms\spectrogram_3085.npy,2.75
../mel_spectrograms\spectrogram_3086.npy,4.0
../mel_spectrograms\spectrogram_3087.npy,2.75
../mel_spectrograms\spectrogram_3088.npy,3.5
../mel_spectrograms\spectrogram_3089.npy,4.0
../mel_spectrograms\spectrogram_3090.npy,1.5
../mel_spectrograms\spectrogram_3091.npy,3.0
../mel_spectrograms\spectrogram_3092.npy,2.75
../mel_spectrograms\spectrogram_3093.npy,4.0
../mel_spectrograms\spectrogram_3094.npy,4.0
../mel_spectrograms\spectrogram_3095.npy,3.75
../mel_spectrograms\spectrogram_3096.npy,2.25
../mel_spectrograms\spectrogram_3097.npy,3.75
../mel_spectrograms\spectrogram_3098.npy,4.5
../mel_spectrograms\spectrogram_3099.npy,2.75
../mel_spectrograms\spectrogram_3100.npy,3.0
../mel_spectrograms\spectrogram_3101.npy,2.5
../mel_spectrograms\spectrogram_3102.npy,2.75
../mel_spectrograms\spectrogram_3103.npy,3.25
../mel_spectrograms\spectrogram_3104.npy,2.25
../mel_spectrograms\spectrogram_3105.npy,3.25
../mel_spectrograms\spectrogram_3106.npy,3.5
../mel_spectrograms\spectrogram_3107.npy,3.5
../mel_spectrograms\spectrogram_3108.npy,3.25
../mel_spectrograms\spectrogram_3109.npy,3.5
../mel_spectrograms\spectrogram_3110.npy,2.25
../mel_spectrograms\spectrogram_3111.npy,3.0
../mel_spectrograms\spectrogram_3112.npy,4.5
../mel_spectrograms\spectrogram_3113.npy,3.5
../mel_spectrograms\spectrogram_3114.npy,3.25
../mel_spectrograms\spectrogram_3115.npy,3.75
../mel_spectrograms\spectrogram_3116.npy,3.25
../mel_spectrograms\spectrogram_3117.npy,2.25
../mel_spectrograms\spectrogram_3118.npy,3.5
../mel_spectrograms\spectrogram_3119.npy,3.25
../mel_spectrograms\spectrogram_3120.npy,2.75
../mel_spectrograms\spectrogram_3121.npy,3.5
../mel_spectrograms\spectrogram_3122.npy,4.0
../mel_spectrograms\spectrogram_3123.npy,3.5
../mel_spectrograms\spectrogram_3124.npy,3.25
../mel_spectrograms\spectrogram_3125.npy,1.75
../mel_spectrograms\spectrogram_3126.npy,3.0
../mel_spectrograms\spectrogram_3127.npy,2.0
../mel_spectrograms\spectrogram_3128.npy,3.5
../mel_spectrograms\spectrogram_3129.npy,4.0
../mel_spectrograms\spectrogram_3130.npy,3.5
../mel_spectrograms\spectrogram_3131.npy,3.5
../mel_spectrograms\spectrogram_3132.npy,4.0
../mel_spectrograms\spectrogram_3133.npy,4.0
../mel_spectrograms\spectrogram_3134.npy,4.0
../mel_spectrograms\spectrogram_3135.npy,1.5
../mel_spectrograms\spectrogram_3136.npy,3.0
../mel_spectrograms\spectrogram_3137.npy,4.0
../mel_spectrograms\spectrogram_3138.npy,4.0
../mel_spectrograms\spectrogram_3139.npy,3.25
../mel_spectrograms\spectrogram_3140.npy,3.0
../mel_spectrograms\spectrogram_3141.npy,2.5
../mel_spectrograms\spectrogram_3142.npy,2.5
../mel_spectrograms\spectrogram_3143.npy,2.5
../mel_spectrograms\spectrogram_3144.npy,2.75
../mel_spectrograms\spectrogram_3145.npy,2.75
../mel_spectrograms\spectrogram_3146.npy,2.75
../mel_spectrograms\spectrogram_3147.npy,2.0
../mel_spectrograms\spectrogram_3148.npy,2.0
../mel_spectrograms\spectrogram_3149.npy,2.5
../mel_spectrograms\spectrogram_3150.npy,3.75
../mel_spectrograms\spectrogram_3151.npy,3.0
../mel_spectrograms\spectrogram_3152.npy,3.75
../mel_spectrograms\spectrogram_3153.npy,2.75
../mel_spectrograms\spectrogram_3154.npy,3.0
../mel_spectrograms\spectrogram_3155.npy,2.25
../mel_spectrograms\spectrogram_3156.npy,3.0
../mel_spectrograms\spectrogram_3157.npy,2.75
../mel_spectrograms\spectrogram_3158.npy,3.25
../mel_spectrograms\spectrogram_3159.npy,3.0
../mel_spectrograms\spectrogram_3160.npy,3.0
../mel_spectrograms\spectrogram_3161.npy,3.75
../mel_spectrograms\spectrogram_3162.npy,1.75
../mel_spectrograms\spectrogram_3163.npy,2.75
../mel_spectrograms\spectrogram_3164.npy,4.0
../mel_spectrograms\spectrogram_3165.npy,4.0
../mel_spectrograms\spectrogram_3166.npy,2.75
../mel_spectrograms\spectrogram_3167.npy,3.0
../mel_spectrograms\spectrogram_3168.npy,3.0
../mel_spectrograms\spectrogram_3169.npy,3.0
../mel_spectrograms\spectrogram_3170.npy,3.5
../mel_spectrograms\spectrogram_3171.npy,2.0
../mel_spectrograms\spectrogram_3172.npy,3.5
../mel_spectrograms\spectrogram_3173.npy,3.25
../mel_spectrograms\spectrogram_3174.npy,2.75
../mel_spectrograms\spectrogram_3175.npy,3.0
../mel_spectrograms\spectrogram_3176.npy,3.5
../mel_spectrograms\spectrogram_3177.npy,3.25
../mel_spectrograms\spectrogram_3178.npy,2.25
../mel_spectrograms\spectrogram_3179.npy,2.75
../mel_spectrograms\spectrogram_3180.npy,4.25
../mel_spectrograms\spectrogram_3181.npy,4.25
../mel_spectrograms\spectrogram_3182.npy,3.75
../mel_spectrograms\spectrogram_3183.npy,4.25
../mel_spectrograms\spectrogram_3184.npy,3.5
../mel_spectrograms\spectrogram_3185.npy,4.5
../mel_spectrograms\spectrogram_3186.npy,3.25
../mel_spectrograms\spectrogram_3187.npy,3.75
../mel_spectrograms\spectrogram_3188.npy,4.0
../mel_spectrograms\spectrogram_3189.npy,2.75
../mel_spectrograms\spectrogram_3190.npy,3.75
../mel_spectrograms\spectrogram_3191.npy,3.25
../mel_spectrograms\spectrogram_3192.npy,3.5
../mel_spectrograms\spectrogram_3193.npy,3.5
../mel_spectrograms\spectrogram_3194.npy,3.0
../mel_spectrograms\spectrogram_3195.npy,2.25
../mel_spectrograms\spectrogram_3196.npy,3.75
../mel_spectrograms\spectrogram_3197.npy,4.0
../mel_spectrograms\spectrogram_3198.npy,3.0
../mel_spectrograms\spectrogram_3199.npy,3.75
../mel_spectrograms\spectrogram_3200.npy,3.5
../mel_spectrograms\spectrogram_3201.npy,4.25
../mel_spectrograms\spectrogram_3202.npy,2.75
../mel_spectrograms\spectrogram_3203.npy,1.75
../mel_spectrograms\spectrogram_3204.npy,3.25
../mel_spectrograms\spectrogram_3205.npy,3.25
../mel_spectrograms\spectrogram_3206.npy,4.0
../mel_spectrograms\spectrogram_3207.npy,3.0
../mel_spectrograms\spectrogram_3208.npy,3.25
../mel_spectrograms\spectrogram_3209.npy,4.0
../mel_spectrograms\spectrogram_3210.npy,3.5
../mel_spectrograms\spectrogram_3211.npy,3.75
../mel_spectrograms\spectrogram_3212.npy,4.0
../mel_spectrograms\spectrogram_3213.npy,3.25
../mel_spectrograms\spectrogram_3214.npy,3.75
../mel_spectrograms\spectrogram_3215.npy,3.75
../mel_spectrograms\spectrogram_3216.npy,3.5
../mel_spectrograms\spectrogram_3217.npy,2.75
../mel_spectrograms\spectrogram_3218.npy,3.0
../mel_spectrograms\spectrogram_3219.npy,4.0
../mel_spectrograms\spectrogram_3220.npy,3.25
../mel_spectrograms\spectrogram_3221.npy,3.5
../mel_spectrograms\spectrogram_3222.npy,3.5
../mel_spectrograms\spectrogram_3223.npy,3.0
../mel_spectrograms\spectrogram_3224.npy,3.25
../mel_spectrograms\spectrogram_3225.npy,3.0
../mel_spectrograms\spectrogram_3226.npy,3.5
../mel_spectrograms\spectrogram_3227.npy,3.25
../mel_spectrograms\spectrogram_3228.npy,4.0
../mel_spectrograms\spectrogram_3229.npy,4.25
../mel_spectrograms\spectrogram_3230.npy,3.5
../mel_spectrograms\spectrogram_3231.npy,2.25
../mel_spectrograms\spectrogram_3232.npy,3.5
../mel_spectrograms\spectrogram_3233.npy,2.5
../mel_spectrograms\spectrogram_3234.npy,4.25
../mel_spectrograms\spectrogram_3235.npy,1.75
../mel_spectrograms\spectrogram_3236.npy,4.0
../mel_spectrograms\spectrogram_3237.npy,2.0
../mel_spectrograms\spectrogram_3238.npy,1.25
../mel_spectrograms\spectrogram_3239.npy,1.5
../mel_spectrograms\spectrogram_3240.npy,2.0
../mel_spectrograms\spectrogram_3241.npy,3.75
../mel_spectrograms\spectrogram_3242.npy,2.5
../mel_spectrograms\spectrogram_3243.npy,3.5
../mel_spectrograms\spectrogram_3244.npy,3.5
../mel_spectrograms\spectrogram_3245.npy,3.75
../mel_spectrograms\spectrogram_3246.npy,3.25
../mel_spectrograms\spectrogram_3247.npy,2.0
../mel_spectrograms\spectrogram_3248.npy,3.25
../mel_spectrograms\spectrogram_3249.npy,2.75
../mel_spectrograms\spectrogram_3250.npy,3.25
../mel_spectrograms\spectrogram_3251.npy,2.5
../mel_spectrograms\spectrogram_3252.npy,4.0
../mel_spectrograms\spectrogram_3253.npy,4.0
../mel_spectrograms\spectrogram_3254.npy,2.75
../mel_spectrograms\spectrogram_3255.npy,2.0
../mel_spectrograms\spectrogram_3256.npy,2.5
../mel_spectrograms\spectrogram_3257.npy,4.0
../mel_spectrograms\spectrogram_3258.npy,4.75
../mel_spectrograms\spectrogram_3259.npy,2.5
../mel_spectrograms\spectrogram_3260.npy,1.75
../mel_spectrograms\spectrogram_3261.npy,3.0
../mel_spectrograms\spectrogram_3262.npy,2.75
../mel_spectrograms\spectrogram_3263.npy,3.75
../mel_spectrograms\spectrogram_3264.npy,3.25
../mel_spectrograms\spectrogram_3265.npy,3.0
../mel_spectrograms\spectrogram_3266.npy,2.5
../mel_spectrograms\spectrogram_3267.npy,3.0
../mel_spectrograms\spectrogram_3268.npy,3.5
../mel_spectrograms\spectrogram_3269.npy,3.75
../mel_spectrograms\spectrogram_3270.npy,2.75
../mel_spectrograms\spectrogram_3271.npy,2.0
../mel_spectrograms\spectrogram_3272.npy,2.5
../mel_spectrograms\spectrogram_3273.npy,3.25
../mel_spectrograms\spectrogram_3274.npy,4.0
../mel_spectrograms\spectrogram_3275.npy,2.75
../mel_spectrograms\spectrogram_3276.npy,3.0
../mel_spectrograms\spectrogram_3277.npy,2.75
../mel_spectrograms\spectrogram_3278.npy,2.0
../mel_spectrograms\spectrogram_3279.npy,2.5
../mel_spectrograms\spectrogram_3280.npy,3.5
../mel_spectrograms\spectrogram_3281.npy,3.75
../mel_spectrograms\spectrogram_3282.npy,4.5
../mel_spectrograms\spectrogram_3283.npy,2.5
../mel_spectrograms\spectrogram_3284.npy,2.75
../mel_spectrograms\spectrogram_3285.npy,2.75
../mel_spectrograms\spectrogram_3286.npy,3.5
../mel_spectrograms\spectrogram_3287.npy,3.5
../mel_spectrograms\spectrogram_3288.npy,3.25
../mel_spectrograms\spectrogram_3289.npy,4.25
../mel_spectrograms\spectrogram_3290.npy,3.75
../mel_spectrograms\spectrogram_3291.npy,4.0
../mel_spectrograms\spectrogram_3292.npy,2.5
../mel_spectrograms\spectrogram_3293.npy,3.5
../mel_spectrograms\spectrogram_3294.npy,3.0
../mel_spectrograms\spectrogram_3295.npy,2.25
../mel_spectrograms\spectrogram_3296.npy,3.0
../mel_spectrograms\spectrogram_3297.npy,3.25
../mel_spectrograms\spectrogram_3298.npy,2.25
../mel_spectrograms\spectrogram_3299.npy,2.75
../mel_spectrograms\spectrogram_3300.npy,2.5
../mel_spectrograms\spectrogram_3301.npy,4.5
../mel_spectrograms\spectrogram_3302.npy,2.5
../mel_spectrograms\spectrogram_3303.npy,4.25
../mel_spectrograms\spectrogram_3304.npy,2.5
../mel_spectrograms\spectrogram_3305.npy,2.75
../mel_spectrograms\spectrogram_3306.npy,2.25
../mel_spectrograms\spectrogram_3307.npy,3.5
../mel_spectrograms\spectrogram_3308.npy,1.25
../mel_spectrograms\spectrogram_3309.npy,3.5
../mel_spectrograms\spectrogram_3310.npy,2.5
../mel_spectrograms\spectrogram_3311.npy,3.25
../mel_spectrograms\spectrogram_3312.npy,2.75
../mel_spectrograms\spectrogram_3313.npy,2.5
../mel_spectrograms\spectrogram_3314.npy,2.5
../mel_spectrograms\spectrogram_3315.npy,3.75
../mel_spectrograms\spectrogram_3316.npy,2.0
../mel_spectrograms\spectrogram_3317.npy,3.25
../mel_spectrograms\spectrogram_3318.npy,1.75
../mel_spectrograms\spectrogram_3319.npy,2.75
../mel_spectrograms\spectrogram_3320.npy,4.0
../mel_spectrograms\spectrogram_3321.npy,3.5
../mel_spectrograms\spectrogram_3322.npy,1.5
../mel_spectrograms\spectrogram_3323.npy,1.0
../mel_spectrograms\spectrogram_3324.npy,3.75
../mel_spectrograms\spectrogram_3325.npy,2.5
../mel_spectrograms\spectrogram_3326.npy,3.25
../mel_spectrograms\spectrogram_3327.npy,4.25
../mel_spectrograms\spectrogram_3328.npy,2.0
../mel_spectrograms\spectrogram_3329.npy,3.0
../mel_spectrograms\spectrogram_3330.npy,3.5
../mel_spectrograms\spectrogram_3331.npy,3.0
../mel_spectrograms\spectrogram_3332.npy,3.5
../mel_spectrograms\spectrogram_3333.npy,3.5
../mel_spectrograms\spectrogram_3334.npy,3.5
../mel_spectrograms\spectrogram_3335.npy,3.0
../mel_spectrograms\spectrogram_3336.npy,2.0
../mel_spectrograms\spectrogram_3337.npy,4.5
../mel_spectrograms\spectrogram_3338.npy,3.5
../mel_spectrograms\spectrogram_3339.npy,2.5
../mel_spectrograms\spectrogram_3340.npy,3.25
../mel_spectrograms\spectrogram_3341.npy,2.75
../mel_spectrograms\spectrogram_3342.npy,1.5
../mel_spectrograms\spectrogram_3343.npy,3.75
../mel_spectrograms\spectrogram_3344.npy,3.5
../mel_spectrograms\spectrogram_3345.npy,2.75
../mel_spectrograms\spectrogram_3346.npy,4.5
../mel_spectrograms\spectrogram_3347.npy,3.5
../mel_spectrograms\spectrogram_3348.npy,1.75
../mel_spectrograms\spectrogram_3349.npy,2.0
../mel_spectrograms\spectrogram_3350.npy,3.25
../mel_spectrograms\spectrogram_3351.npy,2.75
../mel_spectrograms\spectrogram_3352.npy,3.0
../mel_spectrograms\spectrogram_3353.npy,4.5
../mel_spectrograms\spectrogram_3354.npy,2.75
../mel_spectrograms\spectrogram_3355.npy,3.75
../mel_spectrograms\spectrogram_3356.npy,3.0
../mel_spectrograms\spectrogram_3357.npy,1.25
../mel_spectrograms\spectrogram_3358.npy,3.25
../mel_spectrograms\spectrogram_3359.npy,2.0
../mel_spectrograms\spectrogram_3360.npy,2.25
../mel_spectrograms\spectrogram_3361.npy,4.0
